P976	3.62,5.77,1.3,6.02,1.73,1.27,9.91,1.95,6.42,7.73
P977	8.21,1.58,9.51,3.81,8.67,6.16,3.15,2.38,0.49,9.73
P978	2.54,6.49,9.3,9.33,0.61,4.45,9.21,8.93,8.99,9.11
P979	2.48,8.43,2.53,5.43,3.5,6.77,7.04,9.6,9.45,2.53
P980	1.1,4.75,9.22,6.4,3.27,1.06,6.38,7.14,5.28,2.65
P981	9.06,7.04,0.53,9.59,1.96,3.16,4.46,1.18,0.97,7.94
P982	0.21,5.66,1.37,6.48,8.63,2.3,3.97,8.07,6.23,4.26
P983	2.01,6.33,8.75,4.38,3.36,5.92,0.72,1.39,9.1,3.39
P984	3.32,1.33,9.32,6.71,3.8,7.24,1.62,0.82,9.97,0.48
P985	5.9,6.26,2.11,8.65,1.54,4.2,3.0,8.4,9.44,3.96
P986	3.87,6.11,1.96,8.49,0.65,5.98,8.37,9.07,9.88,2.89
P987	2.06,3.08,8.22,6.78,8.49,7.7,3.29,6.7,9.48,7.98
P988	5.51,4.98,0.62,9.81,2.74,6.3,3.0,7.22,10.0,2.13
P989	9.78,8.49,6.26,8.52,1.12,7.62,9.11,3.76,7.68,5.96
P990	6.04,3.19,4.62,3.79,7.9,0.21,2.82,3.38,6.18,6.29
P991	3.37,2.7,0.68,7.78,4.92,4.16,8.45,3.97,0.63,3.62
P992	7.77,9.39,2.96,2.66,3.46,2.64,0.29,1.82,0.96,6.04
P993	8.53,2.95,6.99,2.79,4.96,6.67,3.94,3.12,8.85,4.72
P994	4.03,6.89,5.54,7.71,6.11,7.88,6.12,5.88,5.34,3.78
P995	5.18,4.26,1.13,7.23,2.51,3.83,3.77,5.06,3.25,7.13
P996	3.7,7.05,2.55,0.23,0.56,0.93,7.22,3.02,0.77,7.16
P997	7.12,5.97,3.63,5.87,2.96,5.12,5.77,8.28,5.92,6.25
P998	3.04,6.65,6.62,5.64,7.03,0.01,7.51,7.65,0.75,8.04
P999	3.36,8.53,3.99,1.17,8.83,1.81,4.81,3.87,1.17,3.38
P1000	7.35,6.55,8.36,2.79,0.19,3.55,0.11,3.68,1.81,6.46
